Unique Key,Created Date,Agency Name,Complaint Type,Descriptor,Location Type,Landmark,Borough,Incident Zip,Latitude,Longitude,Location
39404080,6/8/2018 13:59,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,WOODLAWN CEMETERY,BRONX,10467,40.888892299999995,-73.87255470000001,"(40.88889230263962, -73.87255469830917)"
39406030,6/8/2018 14:08,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,WOODLAWN CEMETERY,BRONX,10467,40.888892299999995,-73.87255470000001,"(40.88889230263962, -73.87255469830917)"
39716202,7/12/2018 22:20,Department of Parks and Recreation,Maintenance or Facility,Hours of Operation,Street/Curbside,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
41102839,12/4/2018 8:57,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,BRONX PARK,BRONX,10467,40.85666488,-73.87579761,"(40.85666487533718, -73.87579760930149)"
39726709,7/13/2018 7:24,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,HAFFEN PARK,BRONX,10469,40.87368343,-73.83916591,"(40.87368343276026, -73.83916591245767)"
39739517,7/15/2018 15:24,Department of Parks and Recreation,Violation of Park Rules,BBQ Outside Authorized Area,Park,BARRETTO PARK,BRONX,10474,40.81285044,-73.88867509999999,"(40.81285043551196, -73.88867510043575)"
39415071,6/9/2018 23:49,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,BRIDGE PARK,BRONX,10453,40.84594143,-73.92742356,"(40.84594142686875, -73.92742355752964)"
39424257,6/10/2018 22:04,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SOUNDVIEW PARK,BRONX,10473,40.81773577,-73.87501764,"(40.817735769859965, -73.87501763502273)"
39426862,6/11/2018 1:14,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
39437040,6/11/2018 19:39,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
39994038,8/12/2018 20:00,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,RAINEY PARK,BRONX,10459,40.81909159,-73.89717306,"(40.8190915908639, -73.89717305973416)"
40269290,9/13/2018 12:03,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
39470862,6/15/2018 9:42,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,CROTONA PARK,BRONX,10457,40.83794057,-73.89525384,"(40.83794057379697, -73.89525384010201)"
40048424,8/18/2018 12:13,New York City Police Department,Vending,Unlicensed,Park/Playground,MACOMBS DAM PARK,BRONX,10452,40.82973197,-73.92871679999999,"(40.82973197149275, -73.92871679858054)"
39064738,4/30/2018 10:24,Department of Parks and Recreation,Animal in a Park,Domestic Strays,Park,CROTONA PARK,BRONX,10457,40.83794057,-73.89525384,"(40.83794057379697, -73.89525384010201)"
39733346,7/14/2018 8:47,Department of Health and Mental Hygiene,Beach/Pool/Sauna Complaint,Beach/Pool Water,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
39482406,6/16/2018 19:50,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
39483029,6/16/2018 16:50,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Park,CLAREMONT PARK,BRONX,10457,40.84031409,-73.90731745,"(40.84031409465535, -73.90731745202085)"
40015636,8/15/2018 17:06,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39484836,6/16/2018 23:20,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39486072,6/17/2018 16:44,Department of Parks and Recreation,DPR Internal,Aided/Injury,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
39066814,4/30/2018 8:44,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
39487991,6/17/2018 19:03,Department of Parks and Recreation,Violation of Park Rules,BBQ Outside Authorized Area,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
39490432,6/17/2018 20:42,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SOUNDVIEW PARK,BRONX,10473,40.81773577,-73.87501764,"(40.817735769859965, -73.87501763502273)"
39491408,6/17/2018 18:42,Department of Parks and Recreation,Violation of Park Rules,BBQ Outside Authorized Area,Park,MOSHOLU PLAYGROUND,BRONX,10458,40.87246523,-73.88282254,"(40.8724652252266, -73.88282254022737)"
40028392,8/16/2018 13:34,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VAN CORTLANDT PARK,BRONX,10471,40.895864700000004,-73.89229422,"(40.89586469711286, -73.89229421538577)"
39488128,6/17/2018 18:51,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,FRANZ SIGEL PARK,BRONX,10451,40.82333201,-73.92550435,"(40.82333200789234, -73.9255043489698)"
40027012,8/16/2018 0:00,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),HUGH J GRANT CIRCLE,BRONX,10462,40.83276117,-73.86132258,"(40.83276117257061, -73.86132257689634)"
40568055,10/16/2018 10:07,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,BRONX PARK,BRONX,10467,40.85666488,-73.87579761,"(40.85666487533718, -73.87579760930149)"
39105121,5/5/2018 0:39,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,HARRIS FIELD,BRONX,10468,40.87637709,-73.89194972,"(40.87637708743495, -73.89194971703174)"
40606784,10/20/2018 10:29,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VAN CORTLAND PARK,BRONX,10471,40.895864700000004,-73.89229422,"(40.89586469711286, -73.89229421538577)"
40309972,9/17/2018 10:56,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39792222,7/20/2018 14:25,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,BRONX PARK,BRONX,10467,40.85666488,-73.87579761,"(40.85666487533718, -73.87579760930149)"
40051445,8/19/2018 3:01,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,MAGENTA PLAYGROUND,BRONX,10467,40.87371713,-73.86787591,"(40.8737171298251, -73.86787591134296)"
40054183,8/19/2018 13:26,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39308156,5/28/2018 9:20,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
40322733,9/19/2018 11:10,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,VIRGINIA PLAYGROUND,BRONX,10460,40.83428284,-73.86223368,"(40.83428283678711, -73.86223368024025)"
40056217,8/20/2018 6:39,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,CARDINAL HAYES AUDITORIUM,BRONX,10471,40.91294057,-73.90628271,"(40.91294056699566, -73.90628271248819)"
40062763,8/20/2018 20:14,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SETON PARK,BRONX,10463,40.88585824,-73.91626998,"(40.885858241864696, -73.91626998209968)"
39549683,6/23/2018 20:18,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
39555658,6/24/2018 18:36,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,ST MARY PARK,BRONX,10455,40.81170706,-73.9122992,"(40.81170706343431, -73.91229919908024)"
40904493,11/10/2018 8:18,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,MANHATTAN COLLEGE,BRONX,10471,40.88976634,-73.90190657,"(40.88976634193612, -73.90190656611829)"
40073289,8/21/2018 15:05,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,BRONX RIVER,BRONX,10474,40.81508042,-73.87391353,"(40.81508042108834, -73.87391352529784)"
39294396,5/26/2018 22:43,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
39294659,5/26/2018 20:51,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
40951901,11/15/2018 20:29,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39544842,6/23/2018 22:29,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39556839,6/24/2018 18:04,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Street/Curbside,VAN CORTLANDT PARK,BRONX,10471,40.895864700000004,-73.89229422,"(40.89586469711286, -73.89229421538577)"
39226359,5/18/2018 21:10,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39557267,6/24/2018 19:58,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,CICCARONE PARK,BRONX,10458,40.85597894,-73.88670147,"(40.855978943923255, -73.88670146796508)"
39586352,6/27/2018 11:28,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39557936,6/25/2018 19:57,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VAN CORTLANDT PARK,BRONX,10471,40.895864700000004,-73.89229422,"(40.89586469711286, -73.89229421538577)"
41170506,12/12/2018 14:56,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
39558849,6/25/2018 9:55,Department of Parks and Recreation,DPR Internal,Property,Park,JOYCE KILMER PARK,BRONX,10452,40.82840791,-73.92273440000001,"(40.82840791061477, -73.92273440493332)"
39561759,6/25/2018 12:21,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,BRONX PARK,BRONX,10467,40.85666488,-73.87579761,"(40.85666487533718, -73.87579760930149)"
40084404,8/23/2018 11:55,Department of Parks and Recreation,Animal in a Park,Domestic Strays,Park,ST MARYS PARK,BRONX,10455,40.81170706,-73.9122992,"(40.81170706343431, -73.91229919908024)"
39814335,7/23/2018 7:55,Department of Transportation,Street Condition,Line/Marking - Faded,Street,NY BOTANICAL GARDENS,BRONX,10458,40.86238861,-73.87675581,"(40.86238860710844, -73.87675580979204)"
39168609,5/11/2018 21:03,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,EWEN PARK,BRONX,10463,40.88219761,-73.91001833,"(40.88219761192211, -73.91001832917962)"
39320745,5/30/2018 15:50,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
40354619,9/22/2018 22:10,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,MONTEFIORE HOSPITAL,BRONX,10467,40.88043008,-73.87991189,"(40.8804300790756, -73.8799118923195)"
39577583,6/26/2018 22:41,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
39629666,7/2/2018 9:58,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,CROTONA PARK,BRONX,10457,40.83794057,-73.89525384,"(40.83794057379697, -73.89525384010201)"
39180499,5/13/2018 14:17,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
39356067,6/2/2018 17:31,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39858904,7/28/2018 17:32,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39859866,7/28/2018 16:52,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39903358,8/3/2018 9:43,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,JOYCE KILMER PARK,BRONX,10452,40.82840791,-73.92273440000001,"(40.82840791061477, -73.92273440493332)"
39862628,7/29/2018 18:35,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,ALEXANDER HAMILTON BRIDGE,BRONX,10452,40.84543675,-73.92797349,"(40.845436745451515, -73.92797348753933)"
40119139,8/27/2018 13:43,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,ALBERT EINSTEIN HOSPITAL,BRONX,10461,40.84900432,-73.84612212,"(40.849004315659506, -73.846122120737)"
39199383,5/15/2018 10:16,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VIRGINIA PARK,BRONX,10472,40.83347857,-73.86218114,"(40.83347857248845, -73.8621811402155)"
40974788,11/18/2018 14:42,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,ROSE HILL PARK,BRONX,10458,40.86206205,-73.89041842,"(40.862062049042905, -73.89041842041921)"
40135692,8/29/2018 13:06,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39396276,6/7/2018 11:49,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,SWEET GUM PLAYGROUND,BRONX,10465,40.85121569,-73.82619301,"(40.85121569327279, -73.82619301448003)"
39870563,7/30/2018 15:54,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,WILLIAMSBRIDGE OVAL,BRONX,10467,40.87761138,-73.87739295,"(40.87761137598851, -73.87739295298984)"
39627653,7/2/2018 10:16,Department of Parks and Recreation,DPR Internal,Property,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
40134543,8/28/2018 14:54,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,BRONX PARK,BRONX,10467,40.85666488,-73.87579761,"(40.85666487533718, -73.87579760930149)"
40940639,11/15/2018 17:35,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,NEW YORK BOTANICAL GARDEN,BRONX,10458,40.86238861,-73.87675581,"(40.86238860710844, -73.87675580979204)"
40401429,9/27/2018 16:29,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,MULLALY PARK,BRONX,10452,40.83266052,-73.92430863,"(40.83266051702416, -73.92430862888223)"
39880596,7/31/2018 8:16,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,FORDHAM LANDING PLAYGROUND,BRONX,10468,40.8635393,-73.91017373,"(40.863539300283676, -73.910173726598)"
40144316,8/29/2018 19:57,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Overpass,CLEMENTE STATE PARK BRIDGE,BRONX,10453,40.85251104,-73.92138703,"(40.852511040816395, -73.92138703180933)"
39394502,6/7/2018 11:35,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,Park,STORY PLAYGROUND,BRONX,10473,40.82300831,-73.86287848,"(40.82300830578168, -73.8628784793302)"
39624218,7/2/2018 20:54,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,POE PARK,BRONX,10458,40.86475301,-73.89460784,"(40.86475301278705, -73.89460783790601)"
40944060,11/15/2018 20:52,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
40946229,11/15/2018 18:57,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39641252,7/4/2018 20:52,Department of Parks and Recreation,Violation of Park Rules,Unsafe Use of Playground,Park,VAN CORTLANDT PARK,BRONX,10471,40.895864700000004,-73.89229422,"(40.89586469711286, -73.89229421538577)"
40412964,9/29/2018 13:56,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
40142206,8/29/2018 17:36,New York City Police Department,Vending,Unlicensed,Park/Playground,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39651183,7/5/2018 2:53,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,VAN CRTLANDT MANSION,BRONX,10471,40.89113793,-73.89481195,"(40.89113792723117, -73.89481195005969)"
39665334,7/6/2018 15:00,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Recreation Center,OWEN DOLEN PARK,BRONX,10461,40.84055995,-73.84287091,"(40.84055994660877, -73.8428709128804)"
39670727,7/7/2018 17:40,Department of Health and Mental Hygiene,Beach/Pool/Sauna Complaint,Safety Equipment/Signs,Pool,VAN CRTLANDT MANSION,BRONX,10471,40.89113793,-73.89481195,"(40.89113792723117, -73.89481195005969)"
39926679,8/5/2018 19:43,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,CLAREMONT PARK,BRONX,10457,40.84031409,-73.90731745,"(40.84031409465535, -73.90731745202085)"
40172789,9/2/2018 9:03,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Pool,MAPES POOL,BRONX,10460,40.846624600000006,-73.88631259,"(40.8466246039626, -73.88631258733)"
39672444,7/7/2018 20:45,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,BRONX LEBANON HOSPITAL,BRONX,10457,40.8434956,-73.91130675,"(40.843495604682815, -73.91130674719419)"
39676844,7/8/2018 10:06,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VAN CORTLANDT PARK,BRONX,10471,40.895864700000004,-73.89229422,"(40.89586469711286, -73.89229421538577)"
39936190,8/6/2018 11:52,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,SPUYTEN DUYVIL SHOREFRONT PARK,BRONX,10463,40.87839575,-73.92060789,"(40.878395751765225, -73.92060788759358)"
39699745,7/10/2018 22:40,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,FORDHAM UNIVERSITY,BRONX,10458,40.86095833,-73.88720634,"(40.860958328649495, -73.88720634109494)"
39704314,7/11/2018 13:53,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Street/Curbside,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39709963,7/11/2018 9:04,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,VAN CORTLANDT PARK,BRONX,10471,40.895864700000004,-73.89229422,"(40.89586469711286, -73.89229421538577)"
40640421,10/23/2018 9:46,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,POE PARK,BRONX,10458,40.86475301,-73.89460784,"(40.86475301278705, -73.89460783790601)"
39948568,8/7/2018 8:46,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,BILL RAINEY PARK,BRONX,10459,40.81909159,-73.89717306,"(40.8190915908639, -73.89717305973416)"
41250462,12/22/2018 10:52,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,MAZZEI PLAYGROUND,BRONX,10469,40.86259821,-73.85849106,"(40.862598206928986, -73.8584910588519)"
39949936,8/7/2018 4:51,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,LEHMAN COLLEGE,BRONX,10468,40.87275095,-73.89448307,"(40.872750945866215, -73.89448307058163)"
39966765,8/10/2018 0:36,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SOUNDVIEW PARK,BRONX,10473,40.81773577,-73.87501764,"(40.817735769859965, -73.87501763502273)"
39975315,8/10/2018 16:52,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39979574,8/10/2018 14:09,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,BARRETTO POINT PARK,BRONX,10474,40.80548584,-73.88816365,"(40.8054858429535, -73.88816365316502)"
39239809,5/20/2018 14:48,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,SAINT MARYS PARK,BRONX,10455,40.81170706,-73.9122992,"(40.81170706343431, -73.91229919908024)"
40234716,9/9/2018 15:15,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
40242934,9/10/2018 15:16,Department of Parks and Recreation,DPR Internal,Illegal Dumping,Park,FERRY POINT PARK,BRONX,10465,40.81588548,-73.82972823,"(40.81588547864907, -73.82972822508674)"
41281718,12/27/2018 10:10,Department of Parks and Recreation,Animal in a Park,Wildlife Sighting,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
41067351,11/29/2018 7:53,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,WILLIAMSBRIDGE OVAL,BRONX,10467,40.87761138,-73.87739295,"(40.87761137598851, -73.87739295298984)"
40718743,11/1/2018 9:21,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,YANKEE STADIUM,BRONX,10452,40.829645500000005,-73.92650544,"(40.829645497269496, -73.9265054412993)"
40739868,11/4/2018 12:12,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,TREMONT PARK,BRONX,10457,40.84525269,-73.89548087,"(40.84525268735153, -73.89548087195158)"
41073870,11/30/2018 9:12,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,BILL RAINEY PARK,BRONX,10459,40.81909159,-73.89717306,"(40.8190915908639, -73.89717305973416)"
38345509,1/30/2018 11:08,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
38389392,2/5/2018 19:04,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
38391535,2/5/2018 18:51,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
38399834,2/6/2018 11:18,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,TREMONT PARK,BRONX,10457,40.84525269,-73.89548087,"(40.84525268735153, -73.89548087195158)"
38583265,3/1/2018 8:56,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
38584326,3/1/2018 7:46,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
38635039,3/7/2018 10:52,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,LEHMAN COLLEGE,BRONX,10468,40.87275095,-73.89448307,"(40.872750945866215, -73.89448307058163)"
38659109,3/10/2018 9:12,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VIRGINIA PLAYGROUND,BRONX,10460,40.83428284,-73.86223368,"(40.83428283678711, -73.86223368024025)"
38734483,3/19/2018 9:06,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
38888924,4/8/2018 13:53,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VAN CORTLANDT PARK,BRONX,10471,40.895864700000004,-73.89229422,"(40.89586469711286, -73.89229421538577)"
38941246,4/14/2018 14:30,Department of Parks and Recreation,DPR Internal,Aided/Injury,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
40244856,9/11/2018 15:33,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,SCARANGELLA PARK,BROOKLYN,11223,40.59466698,-73.98434028,"(40.59466698179727, -73.98434028185564)"
39979427,8/10/2018 18:10,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,CONEY ISLAND HOSPITAL,BROOKLYN,11235,40.58615127,-73.9655919,"(40.586151272301464, -73.96559189570597)"
39981107,8/10/2018 0:00,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),CONEY ISLAND BEACH,BROOKLYN,11224,40.57262003,-73.97982079,"(40.57262002963973, -73.97982078536967)"
40518310,10/11/2018 12:26,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Street/Curbside,PLUMB BEACH,BROOKLYN,11229,40.5831595,-73.92116047,"(40.58315949966937, -73.9211604683732)"
39031065,4/25/2018 10:30,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Street/Curbside,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.96968009999999,"(40.66135420007725, -73.96968010080575)"
39041707,4/26/2018 13:55,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,BENSONHURST PARK,BROOKLYN,11214,40.59727286,-74.00082461,"(40.597272859567674, -74.00082460689573)"
39718999,7/12/2018 23:14,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.96968009999999,"(40.66135420007725, -73.96968010080575)"
39982510,8/11/2018 22:52,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.648043200000004,-74.00384148,"(40.64804319715383, -74.00384148403383)"
39417539,6/9/2018 10:53,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,PRATT PLAYGROUND,BROOKLYN,11205,40.69260407,-73.96245739,"(40.69260407123125, -73.96245739182854)"
40541616,10/13/2018 13:46,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,ASSER LEVY PARK,BROOKLYN,11224,40.57506948,-73.97190429,"(40.575069476456186, -73.97190429053232)"
